BASKET_ITEM;YEAR;PRICE_INDEX
CC13-0613;2021;101,1
CC13-0613;2022;103,4
CC13-0613;2023;108,2
CC13-06131;2016;97,3
CC13-06131;2017;99,2
CC13-06131;2018;99,6
CC13-06131;2019;99,9
CC13-06131;2020;100,0
CC13-06131;2021;101,0
CC13-06131;2022;102,9
CC13-06131;2023;107,6
CC13-06132;2016;93,9
CC13-06132;2017;97,8
CC13-06132;2018;99,1
CC13-06132;2019;100,4
CC13-06132;2020;100,0
CC13-06132;2021;101,8
CC13-06132;2022;102,8
CC13-06132;2023;104,5
CC13-06133;2016;93,9
CC13-06133;2017;96,2
CC13-06133;2018;97,0
CC13-06133;2019;99,5
CC13-06133;2020;100,0
CC13-06133;2021;99,1
CC13-06133;2022;101,5
CC13-06133;2023;108,1
CC13-06139;2016;103,2
CC13-06139;2017;103,1
CC13-06139;2018;103,7
CC13-06139;2019;100,7
CC13-06139;2020;100,0
CC13-06139;2021;102,9
CC13-06139;2022;107,6
CC13-06139;2023;113,1
CC13-062;2016;98,4
CC13-062;2017;98,9
CC13-062;2018;99,2
CC13-062;2019;100,0
CC13-062;2020;100,0
CC13-062;2021;98,9
CC13-062;2022;99,5
CC13-062;2023;101,0
CC13-0621;2016;100,0
CC13-0621;2017;100,0
CC13-0621;2018;100,0
CC13-0621;2019;100,0
CC13-0621;2020;100,0
CC13-0621;2021;100,0
CC13-0621;2022;100,0
CC13-0621;2023;100,0
CC13-06211;2016;100,0
CC13-06211;2017;100,0
CC13-06211;2018;100,0
CC13-06211;2019;100,0
CC13-06211;2020;100,0
CC13-06211;2021;100,0
CC13-06211;2022;100,0
CC13-06211;2023;100,0
CC13-06212;2016;100,0
CC13-06212;2017;100,0
CC13-06212;2018;100,0
CC13-06212;2019;100,0
CC13-06212;2020;100,0
CC13-06212;2021;100,0
CC13-06212;2022;100,0
CC13-06212;2023;100,0
CC13-0622;2016;98,6
CC13-0622;2017;99,7
CC13-0622;2018;100,1
CC13-0622;2019;100,9
CC13-0622;2020;100,0
CC13-0622;2021;95,8
CC13-0622;2022;96,7
CC13-0622;2023;99,7
CC13-06220;2016;98,6
CC13-06220;2017;99,7
CC13-06220;2018;100,1
CC13-06220;2019;100,9
CC13-06220;2020;100,0
CC13-06220;2021;95,8
CC13-06220;2022;96,7
CC13-06220;2023;99,7
CC13-0623;2016;92,1
CC13-0623;2017;92,9
CC13-0623;2018;94,3
CC13-0623;2019;97,8
CC13-0623;2020;100,0
CC13-0623;2021;101,4
CC13-0623;2022;103,9
CC13-0623;2023;107,3
CC13-06231;2016;100,0
CC13-06231;2017;100,0
CC13-06231;2018;100,0
CC13-06231;2019;100,0
CC13-06231;2020;100,0
CC13-06231;2021;100,0
CC13-06231;2022;100,0
CC13-06231;2023;100,0
CC13-06232;2016;85,5
CC13-06232;2017;86,8
CC13-06232;2018;89,2
CC13-06232;2019;95,8
CC13-06232;2020;100,0
CC13-06232;2021;102,7
CC13-06232;2022;108,0
CC13-06232;2023;114,7
CC13-06239;2016;98,3
CC13-06239;2017;98,6
CC13-06239;2018;98,9
CC13-06239;2019;99,5
CC13-06239;2020;100,0
CC13-06239;2021;100,4
CC13-06239;2022;100,9
CC13-06239;2023;101,9
CC13-063;2016;88,3
CC13-063;2017;91,3
CC13-063;2018;93,9
CC13-063;2019;96,1
CC13-063;2020;100,0
CC13-063;2021;102,4
CC13-063;2022;103,9
CC13-063;2023;107,2
CC13-0630;2016;88,3
CC13-0630;2017;91,3
CC13-0630;2018;93,9
CC13-0630;2019;96,1
CC13-0630;2020;100,0
CC13-0630;2021;102,4
CC13-0630;2022;103,9
CC13-0630;2023;107,2
CC13-06300;2016;88,3
CC13-06300;2017;91,3
CC13-06300;2018;93,9
CC13-06300;2019;96,1
CC13-06300;2020;100,0
CC13-06300;2021;102,4
CC13-06300;2022;103,9
CC13-06300;2023;107,2
CC13-07;2016;95,2
CC13-07;2017;98,0
CC13-07;2018;101,1
CC13-07;2019;102,4
CC13-07;2020;100,0
CC13-07;2021;107,7
CC13-07;2022;120,0
CC13-07;2023;123,6
CC13-071;2016;94,1
CC13-071;2017;95,6
CC13-071;2018;97,2
CC13-071;2019;99,2
CC13-071;2020;100,0
CC13-071;2021;104,4
CC13-071;2022;113,9
CC13-071;2023;121,1
CC13-0711;2016;94,1
CC13-0711;2017;95,5
CC13-0711;2018;97,2
CC13-0711;2019;99,3
CC13-0711;2020;100,0
CC13-0711;2021;104,3
CC13-0711;2022;114,5
CC13-0711;2023;122,7
CC13-07111;2016;93,3
CC13-07111;2017;94,7
CC13-07111;2018;96,6
CC13-07111;2019;99,0
CC13-07111;2020;100,0
CC13-07111;2021;104,6
CC13-07111;2022;110,3
CC13-07111;2023;117,2
CC13-07112;2016;96,8
CC13-07112;2017;98,1
CC13-07112;2018;99,1
CC13-07112;2019;100,1
CC13-07112;2020;100,0
CC13-07112;2021;103,4
CC13-07112;2022;125,3
CC13-07112;2023;137,1
CC13-0712;2016;94,2
CC13-0712;2017;96,3
CC13-0712;2018;97,2
CC13-0712;2019;98,5
CC13-0712;2020;100,0
CC13-0712;2021;104,8
CC13-0712;2022;110,5
CC13-0712;2023;113,3
CC13-07120;2016;94,2
CC13-07120;2017;96,3
CC13-07120;2018;97,2
CC13-07120;2019;98,5
CC13-07120;2020;100,0
CC13-07120;2021;104,8
CC13-07120;2022;110,5
CC13-07120;2023;113,3
CC13-0713;2016;97,4
CC13-0713;2017;98,9
CC13-0713;2018;98,9
CC13-0713;2019;99,7
CC13-0713;2020;100,0
CC13-0713;2021;106,3
CC13-0713;2022;113,5
CC13-0713;2023;113,7
CC13-07130;2016;97,4
CC13-07130;2017;98,9
CC13-07130;2018;98,9
CC13-07130;2019;99,7
CC13-07130;2020;100,0
CC13-07130;2021;106,3
CC13-07130;2022;113,5
CC13-07130;2023;113,7
CC13-072;2016;94,7
CC13-072;2017;98,4
CC13-072;2018;103,1
CC13-072;2019;103,7
CC13-072;2020;100,0
CC13-072;2021;112,0
CC13-072;2022;129,4
CC13-072;2023;129,7
CC13-0721;2016;99,2
CC13-0721;2017;99,8
CC13-0721;2018;99,3
CC13-0721;2019;100,1
CC13-0721;2020;100,0
CC13-0721;2021;102,8
CC13-0721;2022;110,1
CC13-0721;2023;119,4
CC13-07211;2016;97,3
CC13-07211;2017;98,0
CC13-07211;2018;98,6
CC13-07211;2019;99,4
CC13-07211;2020;100,0
CC13-07211;2021;103,6
CC13-07211;2022;113,5
CC13-07211;2023;125,1
CC13-07212;2016;101,8
CC13-07212;2017;102,3
CC13-07212;2018;100,5
CC13-07212;2019;101,7
CC13-07212;2020;100,0
CC13-07212;2021;102,1
CC13-07212;2022;107,3
CC13-07212;2023;114,5
CC13-07213;2016;99,5
CC13-07213;2017;100,4
CC13-07213;2018;100,3
CC13-07213;2019;100,0
CC13-07213;2020;100,0
CC13-07213;2021;102,1
CC13-07213;2022;107,4
CC13-07213;2023;114,9
CC13-0722;2016;98,6
CC13-0722;2017;104,5
CC13-0722;2018;112,6
CC13-0722;2019;110,9
CC13-0722;2020;100,0
CC13-0722;2021;122,3
CC13-0722;2022;154,2
CC13-0722;2023;145,5
CC13-07221;2016;95,1
CC13-07221;2017;102,5
CC13-07221;2018;114,2
CC13-07221;2019;112,4
CC13-07221;2020;100,0
CC13-07221;2021;124,0
CC13-07221;2022;173,2
CC13-07221;2023;153,7
CC13-07222;2016;100,1
CC13-07222;2017;105,5
CC13-07222;2018;112,5
CC13-07222;2019;110,6
CC13-07222;2020;100,0
CC13-07222;2021;122,1
CC13-07222;2022;148,7
CC13-07222;2023;142,8
CC13-07223;2016;92,1
CC13-07223;2017;97,7
CC13-07223;2018;103,5
CC13-07223;2019;103,9
CC13-07223;2020;100,0
CC13-07223;2021;122,2
CC13-07223;2022;174,7
CC13-07223;2023;180,0
CC13-07224;2016;97,1
CC13-07224;2017;96,4
CC13-07224;2018;98,2
CC13-07224;2019;100,4
CC13-07224;2020;100,0
CC13-07224;2021;103,0
CC13-07224;2022;111,4
CC13-07224;2023;119,2
CC13-0723;2016;87,1
CC13-0723;2017;90,0
CC13-0723;2018;92,7
CC13-0723;2019;96,9
CC13-0723;2020;100,0
CC13-0723;2021;104,4
CC13-0723;2022;110,8
CC13-0723;2023;120,1
CC13-07230;2016;87,1
CC13-07230;2017;90,0
CC13-07230;2018;92,7
CC13-07230;2019;96,9
CC13-07230;2020;100,0
CC13-07230;2021;104,4
CC13-07230;2022;110,8
CC13-07230;2023;120,1
CC13-0724;2016;94,2
CC13-0724;2017;95,1
CC13-0724;2018;96,9
CC13-0724;2019;98,3
CC13-0724;2020;100,0
CC13-0724;2021;104,2
CC13-0724;2022;109,3
CC13-0724;2023;112,7
CC13-07241;2016;99,4
CC13-07241;2017;101,1
CC13-07241;2018;102,0
CC13-07241;2019;98,1
CC13-07241;2020;100,0
CC13-07241;2021;110,8
CC13-07241;2022;131,4
CC13-07241;2023;129,9
CC13-07242;2016;91,5
CC13-07242;2017;93,0
CC13-07242;2018;95,3
CC13-07242;2019;97,3
CC13-07242;2020;100,0
CC13-07242;2021;103,0
CC13-07242;2022;108,5
CC13-07242;2023;116,2
CC13-07243;2016;93,5
CC13-07243;2017;94,2
CC13-07243;2018;96,1
CC13-07243;2019;98,5
CC13-07243;2020;100,0
CC13-07243;2021;103,5
CC13-07243;2022;106,9
CC13-07243;2023;110,4
CC13-073;2016;99,8
CC13-073;2017;101,8
CC13-073;2018;102,6
CC13-073;2019;104,8
CC13-073;2020;100,0
CC13-073;2021;100,5
CC13-073;2022;102,4
CC13-073;2023;109,4
CC13-0731;2016;108,1
CC13-0731;2017;111,0
CC13-0731;2018;113,5
CC13-0731;2019;114,3
CC13-0731;2020;100,0
CC13-0731;2021;96,8
CC13-0731;2022;92,1
CC13-0731;2023;95,6
CC13-07311;2016;108,1
CC13-07311;2017;111,0
CC13-07311;2018;113,5
CC13-07311;2019;114,3
CC13-07311;2020;100,0
CC13-07311;2021;96,8
CC13-07311;2022;92,1
CC13-07311;2023;95,6
CC13-0732;2016;89,7
CC13-0732;2017;92,0
CC13-0732;2018;93,1
CC13-0732;2019;97,9
CC13-0732;2020;100,0
CC13-0732;2021;101,8
CC13-0732;2022;108,9
CC13-0732;2023;120,5
CC13-07321;2016;87,4
CC13-07321;2017;92,5
CC13-07321;2018;93,3
CC13-07321;2019;104,2
CC13-07321;2020;.
CC13-07321;2021;.
CC13-07321;2022;.
CC13-07321;2023;.
CC13-07322;2016;92,5
CC13-07322;2017;93,5
CC13-07322;2018;94,8
CC13-07322;2019;97,0
CC13-07322;2020;.
CC13-07322;2021;.
CC13-07322;2022;.
CC13-07322;2023;.
CC13-0733;2016;93,6
CC13-0733;2017;95,0
CC13-0733;2018;92,8
CC13-0733;2019;95,5
CC13-0733;2020;100,0
CC13-0733;2021;102,4
CC13-0733;2022;132,5
CC13-0733;2023;148,8
CC13-07331;2016;97,2
CC13-07331;2017;97,0
CC13-07331;2018;95,2
CC13-07331;2019;94,9
CC13-07331;2020;100,0
CC13-07331;2021;109,2
CC13-07331;2022;117,9
CC13-07331;2023;117,1
CC13-07332;2016;93,3
CC13-07332;2017;94,8
CC13-07332;2018;92,6
CC13-07332;2019;95,6
CC13-07332;2020;100,0
CC13-07332;2021;101,9
CC13-07332;2022;133,5
CC13-07332;2023;151,0
CC13-0734;2016;89,8
CC13-0734;2017;94,8
CC13-0734;2018;95,6
CC13-0734;2019;97,7
CC13-0734;2020;100,0
CC13-0734;2021;104,5
CC13-0734;2022;111,2
CC13-0734;2023;117,5
CC13-07341;2016;89,0
CC13-07341;2017;97,0
CC13-07341;2018;96,6
CC13-07341;2019;98,7
CC13-07341;2020;100,0
CC13-07341;2021;107,5
CC13-07341;2022;111,2
CC13-07341;2023;113,6
CC13-07342;2016;90,5
CC13-07342;2017;92,8
CC13-07342;2018;94,8
CC13-07342;2019;96,9
CC13-07342;2020;100,0
CC13-07342;2021;101,8
CC13-07342;2022;111,3
CC13-07342;2023;120,9
CC13-0735;2016;93,7
CC13-0735;2017;95,2
CC13-0735;2018;96,8
CC13-0735;2019;98,6
CC13-0735;2020;100,0
CC13-0735;2021;101,6
CC13-0735;2022;87,0
CC13-0735;2023;89,2
CC13-07350;2016;93,7
CC13-07350;2017;95,2
CC13-07350;2018;96,8
CC13-07350;2019;98,6
CC13-07350;2020;100,0
CC13-07350;2021;101,6
CC13-07350;2022;87,0
CC13-07350;2023;89,2
CC13-0736;2016;90,2
CC13-0736;2017;91,6
CC13-0736;2018;94,5
CC13-0736;2019;97,9
CC13-0736;2020;100,0
CC13-0736;2021;103,8
CC13-0736;2022;112,6
CC13-0736;2023;122,5
CC13-07362;2016;90,2
CC13-07362;2017;91,6
CC13-07362;2018;94,5
CC13-07362;2019;97,9
CC13-07362;2020;100,0
CC13-07362;2021;103,8
CC13-07362;2022;112,6
CC13-07362;2023;122,5
CC13-08;2016;105,2
CC13-08;2017;103,9
CC13-08;2018;102,8
CC13-08;2019;102,1
CC13-08;2020;100,0
CC13-08;2021;99,4
CC13-08;2022;99,4
CC13-08;2023;99,8
CC13-081;2016;92,1
CC13-081;2017;93,2
CC13-081;2018;93,2
CC13-081;2019;96,6
CC13-081;2020;100,0
CC13-081;2021;99,5
CC13-081;2022;102,5
CC13-081;2023;104,2
CC13-0810;2016;92,1
CC13-0810;2017;93,2
CC13-0810;2018;93,2
CC13-0810;2019;96,6
CC13-0810;2020;100,0
CC13-0810;2021;99,5
CC13-0810;2022;102,5
CC13-0810;2023;104,2
CC13-08101;2016;90,3
CC13-08101;2017;90,3
CC13-08101;2018;90,3
CC13-08101;2019;95,1
CC13-08101;2020;100,0
CC13-08101;2021;100,0
CC13-08101;2022;104,3
CC13-08101;2023;104,8
CC13-08109;2016;94,7
CC13-08109;2017;97,2
CC13-08109;2018;97,2
CC13-08109;2019;98,8
CC13-08109;2020;100,0
CC13-08109;2021;98,9
CC13-08109;2022;100,6
CC13-08109;2023;103,7
CC13-082;2016;125,4
CC13-082;2017;120,1
CC13-082;2018;115,2
CC13-082;2019;107,5
CC13-082;2020;100,0
CC13-082;2021;96,4
CC13-082;2022;100,3
CC13-082;2023;100,8
CC13-0820;2016;125,4
CC13-0820;2017;120,1
CC13-0820;2018;115,2
CC13-0820;2019;107,5
CC13-0820;2020;100,0
CC13-0820;2021;96,4
CC13-0820;2022;100,3
CC13-0820;2023;100,8
CC13-08201;2016;104,6
CC13-08201;2017;103,2
CC13-08201;2018;102,1
CC13-08201;2019;101,0
CC13-08201;2020;100,0
CC13-08201;2021;100,5
CC13-08201;2022;102,9
CC13-08201;2023;106,6
CC13-08202;2016;130,3
CC13-08202;2017;123,9
CC13-08202;2018;117,9
CC13-08202;2019;108,1
CC13-08202;2020;100,0
CC13-08202;2021;96,7
CC13-08202;2022;103,8
CC13-08202;2023;101,9
CC13-08203;2016;-
CC13-08203;2017;-
CC13-08203;2018;-
CC13-08203;2019;-
CC13-08203;2020;100,0
CC13-08203;2021;94,5
CC13-08203;2022;93,0
CC13-08203;2023;97,3
CC13-08204;2016;-
CC13-08204;2017;-
CC13-08204;2018;-
CC13-08204;2019;-
CC13-08204;2020;100,0
CC13-08204;2021;99,7
CC13-08204;2022;99,9
CC13-08204;2023;101,6
CC13-083;2016;104,2
CC13-083;2017;103,2
CC13-083;2018;102,3
CC13-083;2019;101,9
CC13-083;2020;100,0
CC13-083;2021;100,1
CC13-083;2022;98,8
CC13-083;2023;98,9
CC13-0830;2016;104,2
CC13-0830;2017;103,2
CC13-0830;2018;102,3
CC13-0830;2019;101,9
CC13-0830;2020;100,0
CC13-0830;2021;100,1
CC13-0830;2022;98,8
CC13-0830;2023;98,9
CC13-08301;2016;97,1
CC13-08301;2017;97,8
CC13-08301;2018;98,4
CC13-08301;2019;99,0
CC13-08301;2020;100,0
CC13-08301;2021;101,0
CC13-08301;2022;101,0
CC13-08301;2023;103,0
CC13-08302;2016;106,5
CC13-08302;2017;104,8
CC13-08302;2018;103,2
CC13-08302;2019;102,4
CC13-08302;2020;100,0
CC13-08302;2021;99,4
CC13-08302;2022;97,0
CC13-08302;2023;95,4
CC13-08303;2016;105,5
CC13-08303;2017;105,3
CC13-08303;2018;103,7
CC13-08303;2019;101,8
CC13-08303;2020;100,0
CC13-08303;2021;100,1
CC13-08303;2022;99,4
CC13-08303;2023;97,8
CC13-08304;2016;103,1
CC13-08304;2017;102,3
CC13-08304;2018;102,0
CC13-08304;2019;101,8
CC13-08304;2020;100,0
CC13-08304;2021;100,7
CC13-08304;2022;100,5
CC13-08304;2023;102,2
CC13-09;2016;97,1
CC13-09;2017;98,4
CC13-09;2018;99,7
CC13-09;2019;100,3
CC13-09;2020;100,0
CC13-09;2021;102,9
CC13-09;2022;107,9
CC13-09;2023;114,0
CC13-091;2016;114,1
CC13-091;2017;112,0
CC13-091;2018;107,3
CC13-091;2019;103,7
CC13-091;2020;100,0
CC13-091;2021;100,9
CC13-091;2022;103,6
CC13-091;2023;103,9
CC13-0911;2016;121,6
CC13-0911;2017;116,9
CC13-0911;2018;110,7
CC13-0911;2019;104,5
CC13-0911;2020;100,0
CC13-0911;2021;99,2
CC13-0911;2022;97,4
CC13-0911;2023;99,2
CC13-09111;2016;107,8
CC13-09111;2017;107,0
CC13-09111;2018;103,5
CC13-09111;2019;102,5
CC13-09111;2020;100,0
CC13-09111;2021;103,1
CC13-09111;2022;105,2
CC13-09111;2023;109,1
CC13-09112;2016;132,5
CC13-09112;2017;124,7
CC13-09112;2018;116,3
CC13-09112;2019;106,8
CC13-09112;2020;100,0
CC13-09112;2021;97,3
CC13-09112;2022;93,8
CC13-09112;2023;91,0
CC13-09113;2016;98,8
CC13-09113;2017;101,1
CC13-09113;2018;103,7
CC13-09113;2019;102,0
CC13-09113;2020;100,0
CC13-09113;2021;92,3
CC13-09113;2022;91,3
CC13-09113;2023;95,9
CC13-09119;2016;103,8
CC13-09119;2017;106,1
CC13-09119;2018;103,0
CC13-09119;2019;100,9
CC13-09119;2020;100,0
CC13-09119;2021;100,0
CC13-09119;2022;98,9
CC13-09119;2023;104,6
CC13-0912;2016;99,2
CC13-0912;2017;101,7
CC13-0912;2018;101,7
CC13-0912;2019;100,0
CC13-0912;2020;100,0
CC13-0912;2021;111,7
CC13-0912;2022;124,3
CC13-0912;2023;130,4
CC13-09121;2016;101,3
CC13-09121;2017;103,2
CC13-09121;2018;102,3
CC13-09121;2019;99,3
CC13-09121;2020;100,0
CC13-09121;2021;113,0
CC13-09121;2022;128,2
CC13-09121;2023;138,4
CC13-09122;2016;96,0
CC13-09122;2017;100,3
CC13-09122;2018;102,1
CC13-09122;2019;102,0
CC13-09122;2020;100,0
CC13-09122;2021;111,8
CC13-09122;2022;121,2
CC13-09122;2023;120,6
CC13-09123;2016;94,4
CC13-09123;2017;96,7
CC13-09123;2018;97,3
CC13-09123;2019;98,9
CC13-09123;2020;100,0
CC13-09123;2021;103,1
CC13-09123;2022;107,3
CC13-09123;2023;108,1
CC13-0913;2016;118,9
CC13-0913;2017;115,5
CC13-0913;2018;109,2
CC13-0913;2019;105,0
CC13-0913;2020;100,0
CC13-0913;2021;102,5
CC13-0913;2022;108,9
CC13-0913;2023;105,5
CC13-09131;2016;122,0
CC13-09131;2017;117,6
CC13-09131;2018;111,7
CC13-09131;2019;105,4
CC13-09131;2020;100,0
CC13-09131;2021;102,5
CC13-09131;2022;111,4
CC13-09131;2023;106,5
CC13-09132;2016;122,8
CC13-09132;2017;118,0
CC13-09132;2018;109,3
CC13-09132;2019;105,2
CC13-09132;2020;100,0
CC13-09132;2021;104,3
CC13-09132;2022;108,1
CC13-09132;2023;103,3
CC13-09133;2016;92,9
CC13-09133;2017;98,7
CC13-09133;2018;92,7
CC13-09133;2019;102,6
CC13-09133;2020;100,0
CC13-09133;2021;98,6
CC13-09133;2022;93,2
CC13-09133;2023;102,6
CC13-0914;2016;95,3
CC13-0914;2017;98,5
CC13-0914;2018;97,5
CC13-0914;2019;99,0
CC13-0914;2020;100,0
CC13-0914;2021;98,1
CC13-0914;2022;101,8
CC13-0914;2023;105,2
CC13-09141;2016;89,5
CC13-09141;2017;92,1
CC13-09141;2018;90,6
CC13-09141;2019;96,8
CC13-09141;2020;100,0
CC13-09141;2021;98,0
CC13-09141;2022;100,9
CC13-09141;2023;104,0
CC13-09142;2016;106,9
CC13-09142;2017;107,2
CC13-09142;2018;108,4
CC13-09142;2019;107,4
CC13-09142;2020;100,0
CC13-09142;2021;98,7
CC13-09142;2022;113,6
CC13-09142;2023;123,1
CC13-09149;2016;117,5
CC13-09149;2017;124,0
CC13-09149;2018;124,5
CC13-09149;2019;106,8
CC13-09149;2020;100,0
CC13-09149;2021;98,2
CC13-09149;2022;103,6
CC13-09149;2023;106,9
CC13-0915;2016;93,7
CC13-0915;2017;95,2
CC13-0915;2018;97,0
CC13-0915;2019;98,2
CC13-0915;2020;100,0
CC13-0915;2021;102,4
CC13-0915;2022;106,8
CC13-0915;2023;112,8
CC13-09150;2016;93,7
CC13-09150;2017;95,2
CC13-09150;2018;97,0
CC13-09150;2019;98,2
CC13-09150;2020;100,0
CC13-09150;2021;102,4
CC13-09150;2022;106,8
CC13-09150;2023;112,8
CC13-092;2016;95,0
CC13-092;2017;97,4
CC13-092;2018;99,3
CC13-092;2019;100,3
CC13-092;2020;100,0
CC13-092;2021;103,6
CC13-092;2022;111,4
CC13-092;2023;119,7
CC13-0921;2016;95,3
CC13-0921;2017;97,5
CC13-0921;2018;98,9
CC13-0921;2019;100,1
CC13-0921;2020;100,0
CC13-0921;2021;105,5
CC13-0921;2022;115,7
CC13-0921;2023;125,0
CC13-09211;2016;94,5
CC13-09211;2017;96,8
CC13-09211;2018;98,2
CC13-09211;2019;99,6
CC13-09211;2020;100,0
CC13-09211;2021;104,8
CC13-09211;2022;116,8
CC13-09211;2023;129,7
CC13-09213;2016;96,5
CC13-09213;2017;98,7
CC13-09213;2018;98,4
CC13-09213;2019;100,5
CC13-09213;2020;100,0
CC13-09213;2021;106,1
CC13-09213;2022;111,8
CC13-09213;2023;113,3
CC13-09214;2016;118,4
CC13-09214;2017;118,2
CC13-09214;2018;113,7
CC13-09214;2019;106,9
CC13-09214;2020;100,0
CC13-09214;2021;111,2
CC13-09214;2022;112,8
CC13-09214;2023;108,9
CC13-09215;2016;101,9
CC13-09215;2017;101,7
CC13-09215;2018;100,6
CC13-09215;2019;101,5
CC13-09215;2020;100,0
CC13-09215;2021;102,7
CC13-09215;2022;113,6
CC13-09215;2023;116,6
CC13-0922;2016;99,2
CC13-0922;2017;100,1
CC13-0922;2018;100,0
CC13-0922;2019;100,5
CC13-0922;2020;100,0
CC13-0922;2021;100,2
CC13-0922;2022;104,1
CC13-0922;2023;109,3
CC13-09221;2016;99,2
CC13-09221;2017;100,1
CC13-09221;2018;100,0
CC13-09221;2019;100,5
CC13-09221;2020;100,0
CC13-09221;2021;100,2
CC13-09221;2022;104,1
CC13-09221;2023;109,3
CC13-0923;2016;90,4
CC13-0923;2017;95,1
CC13-0923;2018;101,3
CC13-0923;2019;101,3
CC13-0923;2020;100,0
CC13-0923;2021;101,3
CC13-0923;2022;103,3
CC13-0923;2023;120,1
CC13-09230;2016;90,4
CC13-09230;2017;95,1
CC13-09230;2018;101,3
CC13-09230;2019;101,3
CC13-09230;2020;100,0
CC13-09230;2021;101,3
CC13-09230;2022;103,3
CC13-09230;2023;120,1
CC13-093;2016;93,9
CC13-093;2017;96,1
CC13-093;2018;98,1
CC13-093;2019;99,2
CC13-093;2020;100,0
CC13-093;2021;102,8
CC13-093;2022;109,3
CC13-093;2023;119,9
CC13-0931;2016;92,6
CC13-0931;2017;96,7
CC13-0931;2018;99,4
CC13-0931;2019;99,2
CC13-0931;2020;100,0
CC13-0931;2021;100,6
CC13-0931;2022;103,2
CC13-0931;2023;105,9
CC13-09311;2016;97,4
CC13-09311;2017;95,0
CC13-09311;2018;96,9
CC13-09311;2019;98,6
CC13-09311;2020;100,0
CC13-09311;2021;98,0
CC13-09311;2022;99,9
CC13-09311;2023;103,0
CC13-09312;2016;88,2
CC13-09312;2017;98,1
CC13-09312;2018;101,7
CC13-09312;2019;99,7
CC13-09312;2020;100,0
CC13-09312;2021;103,1
CC13-09312;2022;106,4
CC13-09312;2023;108,8
